STATION,NAME,DATE,TAVG,TMAX,TMIN,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/24/04,15.3,21.7,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/25/04,16.6,20.6,13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/26/04,15.4,19.4,12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/27/04,15.4,21.7,11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/28/04,13.9,15.6,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/29/04,9.6,11.7,8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/30/04,12.8,19.4,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/1/04,13.5,19.4,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/2/04,13.2,16.7,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/3/04,11.1,16.1,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/4/04,10,13.9,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/5/04,8.1,11.7,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/6/04,6.8,10.6,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/7/04,13.1,18.9,8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/8/04,13.9,18.3,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/9/04,14.4,17.8,12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/10/04,13.3,17.2,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/11/04,10.3,13.9,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/12/04,7.3,8.3,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/13/04,12.2,17.8,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/14/04,11.9,17.2,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/15/04,11,12.2,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/16/04,12.4,14.4,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/17/04,9.8,13.3,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/18/04,8.1,13.3,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/19/04,6.3,11.1,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/20/04,5.7,10,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/21/04,5.7,8.3,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/22/04,7.3,8.9,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/23/04,6.6,7.8,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/24/04,6.7,7.2,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/25/04,7,7.8,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/26/04,7.1,11.1,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/27/04,8,13.9,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/28/04,4.5,9.4,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/29/04,5.7,9.4,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/30/04,7.4,10.6,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/31/04,11.6,14.4,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/1/04,7.6,10.6,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/2/04,3.4,6.7,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/3/04,4.9,7.8,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/4/04,4.3,7.2,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/5/04,4.8,7.2,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/6/04,6.1,10,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/7/04,7.9,10.6,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/8/04,2.2,9.4,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/9/04,-2.4,2.2,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/10/04,-1.3,3.3,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/11/04,5.6,8.9,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/12/04,-0.7,1.7,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/13/04,-2.1,-0.6,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/14/04,-2.3,1.7,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/15/04,-0.4,3.9,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/16/04,-1.7,2.2,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/17/04,-0.4,3.9,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/18/04,4.2,6.1,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/19/04,6.4,11.1,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/20/04,2.4,6.1,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/21/04,3.6,5,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/22/04,4.1,7.8,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/23/04,4.2,8.3,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/24/04,6.4,8.9,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/25/04,10.4,13.3,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/26/04,-2.4,-0.6,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/27/04,0.4,3.9,-5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/28/04,6.2,9.4,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/29/04,3.8,10.6,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/30/04,1.1,5.6,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/1/04,5.5,9.4,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/2/04,1,5.6,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/3/04,-4.4,-2.8,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/4/04,-2.9,1.7,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/5/04,-0.9,7.2,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/6/04,-8.9,-6.7,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/7/04,-6.2,1.1,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/8/04,0.5,3.3,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/9/04,-2.5,0.6,-5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/10/04,-0.1,1.1,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/11/04,4.7,7.2,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/12/04,0.1,2.8,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/13/04,0.1,2.8,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/14/04,-5.3,-0.6,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/15/04,-10,-5.6,-12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/16/04,-3.1,2.8,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/17/04,-1.6,2.8,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/18/04,-5.4,0.6,-12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/19/04,-0.1,1.1,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/20/04,-5.9,-0.6,-15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/21/04,-11.1,-4.4,-18.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/22/04,1.7,6.1,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/23/04,8.7,10.6,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/24/04,0.3,11.1,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/25/04,-6.8,-2.2,-9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/26/04,-8.2,-6.1,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/27/04,-12.8,-9.4,-16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/28/04,-10.3,-1.7,-17.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/29/04,-2.4,1.7,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/30/04,-5.3,-1.1,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/31/04,2.8,6.7,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/1/05,3,8.3,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/2/05,-6.5,0.6,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/3/05,2,3.3,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/4/05,-0.4,0.6,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/5/05,-6.8,-1.7,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/6/05,-8.6,-0.6,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/7/05,-4.8,-1.7,-7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/8/05,-3.5,-0.6,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/9/05,-5.7,-3.3,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/10/05,-1,1.1,-5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/11/05,-7.2,-2.8,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/12/05,-7.1,-2.8,-11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/13/05,3.6,9.4,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/14/05,4.6,11.1,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/15/05,-7.8,-5.6,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/16/05,-6.7,-5.6,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/17/05,-11.6,-8.9,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/18/05,-18.4,-14.4,-22.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/19/05,-13.3,-3.3,-23.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/20/05,-8.6,-1.1,-18.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/21/05,-20.1,-16.1,-23.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/22/05,-19,-15,-25,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/23/05,-17.2,-16.7,-18.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/24/05,-12.9,-7.2,-20,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/25/05,-11.9,-8.3,-16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/26/05,-15.1,-12.8,-17.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/27/05,-18.1,-13.9,-22.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/28/05,-15.9,-10.6,-21.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/29/05,-8.7,-2.2,-16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/30/05,-4.5,-0.6,-9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/31/05,-9.3,-5,-15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/1/05,-3.7,1.7,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/2/05,-2.8,1.7,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/3/05,-1.8,0,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/4/05,-0.4,1.7,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/5/05,1.9,8.3,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/6/05,1.1,5.6,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/7/05,2.9,9.4,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/8/05,3.4,6.7,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/9/05,3.9,8.3,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/10/05,-1,2.2,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/11/05,-5.3,-5,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/12/05,-4.8,-2.8,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/13/05,-6.4,-3.3,-11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/14/05,-6.3,-0.6,-12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/15/05,2.6,4.4,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/16/05,3.9,7.8,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/17/05,-2.4,1.7,-7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/18/05,-5.5,-0.6,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/19/05,-10.7,-6.1,-14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/20/05,-11.6,-8.3,-17.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/21/05,-11.3,-6.7,-16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/22/05,-6.6,-4.4,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/23/05,-5.7,-1.1,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/24/05,-10.2,-5.6,-14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/25/05,-9.3,-5.6,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/26/05,-7.6,-1.7,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/27/05,-6.8,-1.7,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/28/05,-5,0,-11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/1/05,-4.6,-3.3,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/2/05,-5.8,-2.8,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/3/05,-8.3,-4.4,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/4/05,-7.8,-2.8,-12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/5/05,-4.7,1.7,-11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/6/05,-0.9,3.9,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/7/05,-2.9,2.8,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/8/05,3.6,6.7,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/9/05,-11.3,-6.7,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/10/05,-8.8,-3.9,-14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/11/05,-5.1,-2.2,-11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/12/05,-3.2,-1.1,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/13/05,-4.1,2.8,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/14/05,-2,4.4,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/15/05,0.9,5.6,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/16/05,0.6,6.7,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/17/05,0.1,6.1,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/18/05,0.1,5.6,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/19/05,2,7.8,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/20/05,2.6,8.3,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/21/05,1.5,7.8,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/22/05,2.8,9.4,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/23/05,2.7,6.1,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/24/05,-0.3,2.2,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/25/05,2,8.9,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/26/05,-1.9,3.3,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/27/05,0.8,5.6,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/28/05,3.1,8.3,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/29/05,5.7,8.3,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/30/05,4.7,11.1,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/31/05,4.3,11.1,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/1/05,1.1,2.2,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/2/05,2.1,3.9,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/3/05,5.3,7.2,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/4/05,3.2,4.4,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/5/05,5.9,12.2,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/6/05,7.5,12.8,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/7/05,4.4,7.2,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/8/05,6.3,13.3,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/9/05,6.2,12.2,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/10/05,8.1,16.1,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/11/05,1.8,6.7,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/12/05,-0.6,1.1,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/13/05,2.3,7.8,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/14/05,4.4,9.4,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/15/05,4.3,10.6,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/16/05,6.7,12.8,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/17/05,9.3,16.7,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/18/05,10.7,16.7,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/19/05,12.7,17.2,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/20/05,10.5,19.4,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/21/05,4.7,10.6,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/22/05,5.8,11.1,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/23/05,4.7,6.7,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/24/05,9.7,13.3,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/25/05,6.5,10,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/26/05,8.6,14.4,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/27/05,7.1,12.2,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/28/05,4.3,5.6,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/29/05,6.7,11.1,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/30/05,7.7,11.1,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/1/05,8.8,12.2,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/2/05,7.9,13.3,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/3/05,7.7,13.3,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/4/05,8.1,12.2,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/5/05,9.1,15.6,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/6/05,9.4,13.3,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/7/05,3.9,6.7,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/8/05,4.9,6.1,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/9/05,8.6,13.9,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/10/05,11.3,17.2,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/11/05,9.6,16.1,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/12/05,6.8,10.6,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/13/05,6.4,12.2,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/14/05,8.3,13.9,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/15/05,6.6,9.4,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/16/05,6.2,7.2,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/17/05,7.2,9.4,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/18/05,9.1,13.9,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/19/05,8.5,11.7,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/20/05,11,16.7,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/21/05,7.6,10.6,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/22/05,6.1,7.2,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/23/05,7.2,8.9,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/24/05,6.2,8.9,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/25/05,6.4,9.4,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/26/05,8.2,9.4,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/27/05,9.7,11.7,8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/28/05,12.6,16.7,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/29/05,12.1,15,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/30/05,8.9,11.1,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/31/05,9.3,12.8,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/1/05,13.8,19.4,8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/2/05,13.6,20.6,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/3/05,15.1,21.1,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/4/05,19.9,27.2,13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/5/05,14.7,22.8,8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/6/05,9.2,11.1,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/7/05,17.3,23.3,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/8/05,19.2,23.9,15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/9/05,18.4,23.9,13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/10/05,19.4,24.4,15.6,,,,,,
