"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-10","60","66","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-11","47","58","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-12","42","49","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-13","48","57","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-14","56","66","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-15","57","66","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-16","58","61","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-17","46","57","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-18","49","59","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-19","49","59","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-20","54","61","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-21","53","59","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-22","56","64","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-23","52","54","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-24","52","58","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-25","40","48","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-26","43","52","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-27","43","52","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-28","35","44","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-29","40","48","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-30","31","34","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-10-31","34","45","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-01","47","53","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-02","37","50","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-03","28","34","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-04","33","47","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-05","53","57","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-06","56","63","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-07","59","70","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-08","49","61","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-09","53","64","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-10","60","70","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-11","59","62","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-12","52","60","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-13","39","42","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-14","40","49","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-15","38","46","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-16","46","53","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-17","37","45","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-18","27","33","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-19","30","42","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-20","47","52","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-21","46","56","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-22","33","40","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-23","45","54","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-24","29","36","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-25","33","47","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-26","47","54","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-27","47","55","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-28","39","42","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-29","39","49","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-11-30","48","54","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-01","54","57","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-02","42","46","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-03","37","45","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-04","44","49","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-05","40","44","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-06","30","36","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-07","28","35","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-08","27","29","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-09","26","30","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-10","31","40","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-11","36","42","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-12","36","38","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-13","42","45","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-14","30","34","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-15","22","29","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-16","11","18","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-17","14","17","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-18","17","23","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-19","21","28","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-20","33","40","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-21","33","37","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-22","34","43","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-23","29","34","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-24","44","51","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-25","53","55","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-26","35","53","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-27","30","37","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-28","40","46","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-29","28","42","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-30","28","39","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2020-12-31","35","41","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-01","27","35","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-02","28","36","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-03","23","25","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-04","27","30","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-05","29","31","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-06","27","29","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-07","29","35","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-08","25","35","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-09","25","29","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-10","27","36","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-11","29","38","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-12","29","36","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-13","32","36","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-14","34","38","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-15","33","38","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-16","38","45","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-17","36","39","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-18","31","39","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-19","22","32","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-20","23","31","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-21","18","23","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-22","28","36","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-23","22","30","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-24","16","28","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-25","21","34","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-26","26","37","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-27","30","33","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-28","27","32","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-29","17","24","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-30","10","19","2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-01-31","13","25","1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-01","24","31","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-02","29","32","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-03","32","33","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-04","31","35","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-05","32","40","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-06","32","38","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-07","24","30","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-08","20","28","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-09","17","28","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-10","19","30","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-11","16","27","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-12","13","24","1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-13","17","27","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-14","22","26","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-15","25","31","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-16","29","34","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-17","21","30","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-18","20","29","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-19","24","27","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-20","23","32","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-21","24","37","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-22","28","39","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-23","36","42","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-24","38","50","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-25","33","41","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-26","22","30","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-27","34","42","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-02-28","37","45","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-01","36","42","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-02","13","21","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-03","26","36","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-04","26","36","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-05","17","25","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-06","20","32","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-07","24","34","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-08","27","39","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-09","34","46","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-10","35","45","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-11","44","51","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-12","49","57","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-13","34","43","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-14","25","37","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-15","12","19","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-16","21","33","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-17","38","51","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-18","38","42","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-19","25","33","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-20","37","51","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-21","47","60","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-22","47","65","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-23","47","61","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-24","48","59","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-25","49","55","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-26","50","52","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-27","37","46","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-28","37","48","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-29","39","46","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-30","38","48","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-03-31","49","59","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-01","43","52","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-02","32","42","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-03","34","45","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-04","35","45","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-05","39","43","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-06","45","52","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-07","49","58","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-08","51","64","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-09","52","65","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-10","50","63","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-11","44","58","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-12","47","55","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-13","48","60","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-14","44","60","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-15","44","54","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-16","35","38","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-17","36","42","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-18","42","52","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-19","49","63","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-20","53","64","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-21","51","59","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-22","33","46","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-23","45","56","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2021-04-24","57","72","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-01","44","47","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-02","35","46","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-03","15","21","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-04","14","25","1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-05","40","48","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-06","35","42","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-07","27","30","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-08","17","24","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-09","34","39","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-10","22","36","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-11","1","7","-3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-12","20","30","-1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-13","30","38","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-14","29","39","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-15","2","11","-2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-16","11","25","-3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-17","36","45","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-18","22","35","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-19","24","39","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-20","25","40","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-21","5","13","0"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-22","10","19","-1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-23","22","32","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-24","19","26","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-25","22","29","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-26","12","20","-1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-27","12","28","-6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-28","26","31","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-29","11","18","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-30","13","24","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-01-31","16","27","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-01","18","24","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-02","36","42","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-03","40","44","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-04","20","31","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-05","13","21","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-06","13","27","-1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-07","32","37","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-08","35","38","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-09","34","44","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-10","38","43","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-11","38","44","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-12","44","48","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-13","20","30","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-14","8","12","2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-15","10","20","0"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-16","25","42","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-17","48","51","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-18","36","53","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-19","21","32","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-20","20","33","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-21","38","51","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-22","37","47","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-23","45","59","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-24","19","28","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-25","10","13","2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-26","12","23","-1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-27","23","33","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-02-28","13","21","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-01","20","32","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-02","31","37","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-03","20","30","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-04","13","22","1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-05","27","39","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-06","40","49","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-07","43","47","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-08","33","43","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-09","28","33","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-10","37","49","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-11","38","45","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-12","37","49","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-13","25","32","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-14","33","43","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-15","41","50","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-16","36","41","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-17","43","50","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-18","52","66","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-19","40","45","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-20","44","55","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-21","38","50","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-22","34","43","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-23","37","48","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-24","35","38","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-25","40","48","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-26","44","53","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-27","42","52","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-28","27","35","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-29","25","37","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-30","36","49","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-03-31","42","53","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-01","47","52","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-02","38","50","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-03","38","48","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-04","42","53","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-05","44","57","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-06","44","54","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-07","41","45","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-08","42","45","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-09","45","55","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-10","44","55","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-11","49","63","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-12","50","60","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-13","49","60","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-14","42","43","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-15","48","60","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-16","47","51","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-17","41","50","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-18","42","52","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-19","41","46","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-20","43","53","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-21","41","47","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-22","49","60","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-23","44","56","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-24","45","58","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-25","44","52","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-26","43","47","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-27","45","51","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-28","39","44","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-29","39","46","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-04-30","44","52","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-05-01","45","56","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-05-02","47","58","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-05-03","49","60","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-05-04","45","48","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-05-05","52","64","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-05-06","49","59","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2022-05-07","44","51","35"
