"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-06-27","64","74","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-06-28","60","73","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-06-29","66","78","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-06-30","65","73","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-01","64","71","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-02","72","83","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-03","72","82","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-04","67","77","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-05","69","80","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-06","66","74","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-07","63","69","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-08","65","75","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-09","70","80","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-10","70","78","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-11","69","76","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-12","70","80","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-13","58","63","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-14","62","70","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-15","61","69","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-16","69","82","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-17","69","78","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-18","65","74","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-19","71","83","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-20","75","86","68"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-21","75","87","65"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-22","72","83","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-23","63","74","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-24","58","64","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-25","60","72","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-26","67","78","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-27","62","68","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-28","69","82","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-29","64","73","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-30","67","79","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-07-31","70","82","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-01","74","86","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-02","72","83","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-03","69","79","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-04","68","78","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-05","67","71","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-06","66","75","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-07","66","77","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-08","60","65","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-09","67","78","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-10","71","81","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-11","69","81","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-12","63","69","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-13","69","80","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-14","69","81","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-15","67","76","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-16","68","80","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-17","66","79","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-18","63","70","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-19","66","73","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-20","70","81","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-21","70","80","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-22","72","85","65"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-23","70","79","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-24","67","79","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-25","63","75","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-26","61","73","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-27","64","76","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-28","64","75","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-29","64","74","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-30","60","64","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-08-31","62","78","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-01","54","64","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-02","58","72","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-03","56","59","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-04","62","74","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-05","66","72","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-06","64","66","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-07","63","68","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-08","60","71","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-09","59","71","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-10","58","69","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-11","63","76","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-12","66","79","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-13","67","81","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-14","69","81","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-15","65","72","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-16","67","78","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-17","65","78","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-18","58","62","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-19","62","64","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-20","67","72","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-21","63","72","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-22","60","69","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-23","69","83","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-24","74","85","65"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-25","72","84","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-26","71","84","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2017-09-27","70","80","61"
